order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit,is_return,is_invalid_date
O007644,2024-06-13,C00011,P0072,R006,1,0.0,276.5,230.43,46.07,0,0
O007645,2024-08-27,C01401,P0016,R007,1,0.05,401.3,359.55,41.75,0,0
O007646,2024-03-07,C00275,P0062,R008,2,0.0,564.06,373.18,190.88,0,0
O007647,2024-02-06,C01570,P0029,R014,1,0.0,986.11,722.34,263.77,0,0
O007648,2024-04-02,C00025,P0030,R007,1,0.05,460.15,320.28,139.87,0,0
O007649,2024-10-02,C01858,P0068,R008,1,0.15,523.21,507.33,15.88,0,0
O007650,2024-04-29,C00507,P0040,R018,4,0.0,3537.76,3112.8,424.96,0,0
O007651,2024-06-18,C01786,P0063,R016,1,0.05,333.95,243.66,90.29,0,0
O007652,2024-08-08,C00008,P0034,R019,4,0.1,2202.34,2008.2,194.14,0,0
O007653,2024-07-31,C00901,P0058,R008,4,0.0,1911.0,1436.24,474.76,0,0
O007654,2024-01-09,C00835,P0095,R019,2,0.1,249.52,174.22,75.3,0,0
O007655,2024-03-26,C00329,P0057,R006,4,0.1,3882.78,2526.84,1355.94,0,0
O007656,2025-11-25,C00953,P0059,R007,2,0.0,2669.78,1783.32,886.46,0,0
O007657,2025-05-03,C00431,P0058,R020,1,0.05,453.86,359.06,94.8,0,0
O007658,2024-03-31,C00875,P0089,R005,1,0.1,793.51,756.14,37.37,0,0
O007659,2024-07-26,C00750,P0075,R017,5,0.05,913.85,699.4,214.45,0,0
O007660,2024-10-07,C00399,P0005,R017,3,0.1,1814.91,1701.69,113.22,0,0
O007661,2025-10-24,C01578,P0017,R019,5,0.0,3044.2,2284.5,759.7,0,0
O007662,2025-10-04,C01048,P0066,R017,1,0.0,851.71,711.51,140.2,0,0
O007663,2025-07-17,C01677,P0082,R017,1,0.1,167.47,158.66,8.81,0,0
O007664,2024-03-18,C01629,P0017,R008,1,0.05,578.4,456.9,121.5,0,0
O007665,2024-12-24,C00525,P0059,R012,3,0.1,3604.2,2674.98,929.22,0,0
O007666,2024-12-19,C00583,P0072,R012,1,0.2,221.2,230.43,-9.23,0,0
O007667,2025-04-11,C01904,P0049,R006,2,0.2,1453.41,1177.28,276.13,0,0
O007668,2025-09-09,C00626,P0076,R008,4,0.05,2136.09,1768.52,367.57,0,0
O007669,2024-08-22,C00190,P0043,R018,3,0.05,58.71,44.46,14.25,0,0
O007670,2025-02-11,C01086,P0070,R001,1,0.0,60.59,37.94,22.65,0,0
O007671,2024-07-11,C01934,P0082,R002,1,0.05,176.78,158.66,18.12,0,0
O007672,2024-06-02,C00468,P0097,R009,2,0.1,2175.93,1605.58,570.35,0,0
O007673,2024-08-17,C01276,P0071,R016,1,0.0,885.13,677.48,207.65,0,0
O007674,2025-06-21,C00676,P0044,R018,1,0.0,386.64,265.87,120.77,0,0
O007675,2024-11-16,C00770,P0078,R014,1,0.05,863.64,738.46,125.18,0,0
O007676,2025-05-13,C00905,P0085,R018,1,0.05,513.64,327.75,185.89,0,0
O007677,2025-05-20,C00287,P0050,R003,1,0.0,1253.56,827.4,426.16,0,0
O007678,2024-09-21,C00773,P0045,R003,1,0.0,312.94,244.48,68.46,0,0
O007679,2025-11-29,C00547,P0021,R011,4,0.0,1769.56,1475.2,294.36,0,0
O007680,2024-02-03,C01637,P0075,R007,2,0.2,307.82,279.76,28.06,0,0
O007681,2025-10-17,C00456,P0053,R018,5,0.05,261.58,242.0,19.58,0,0
O007682,2024-01-06,C01698,P0019,R002,2,0.05,99.6,88.04,11.56,0,0
O007683,2024-10-06,C00034,P0064,R008,2,0.0,1805.12,1514.82,290.3,0,0
O007685,2025-05-15,C00537,P0008,R012,2,0.0,416.24,256.6,159.64,0,0
O007686,2024-08-23,C00896,P0060,R006,1,0.0,453.73,340.64,113.09,0,0
O007687,2025-10-09,C01542,P0096,R019,2,0.0,1557.94,918.3,639.64,0,0
O007688,2024-04-10,C01914,P0097,R002,2,0.0,2417.7,1605.58,812.12,0,0
O007689,2025-05-05,C01456,P0043,R002,2,0.15,35.02,29.64,5.38,0,0
O007690,2025-01-14,C01007,P0024,R018,2,0.15,1626.58,1655.08,-28.5,0,0
O007691,2024-05-31,C01025,P0051,R011,3,0.05,2404.29,1954.98,449.31,0,0
O007692,2025-11-04,C01987,P0040,R017,1,0.05,840.22,778.2,62.02,0,0
O007693,2025-07-13,C01984,P0057,R010,1,0.0,1078.55,631.71,446.84,0,0
O007694,2024-01-07,C01526,P0068,R019,1,0.2,492.43,507.33,-14.9,0,0
O007695,2024-03-04,C00329,P0082,R010,3,0.0,558.24,475.98,82.26,0,0
O007696,2024-02-11,C00529,P0071,R015,5,0.0,4425.65,3387.4,1038.25,0,0
O007697,2024-10-30,C00545,P0092,R020,3,0.05,178.7,124.5,54.2,0,0
O007698,2024-10-31,C00459,P0080,R016,2,0.1,1915.94,1511.94,404.0,0,0
O007699,2025-06-13,C01936,P0060,R006,3,0.0,1361.19,1021.92,339.27,0,0
O007700,2025-05-09,C00319,P0017,R016,3,0.0,1826.52,1370.7,455.82,0,0
O007701,2024-01-12,C01706,P0085,R008,1,0.0,540.67,327.75,212.92,0,0
O007702,2024-12-14,C01613,P0078,R014,1,0.0,909.09,738.46,170.63,0,0
O007703,2025-07-27,C01058,P0042,R014,3,0.1,237.49,207.06,30.43,0,0
O007704,2025-10-18,C00614,P0031,R004,3,0.05,466.06,341.01,125.05,0,0
O007705,2024-08-01,C00532,P0073,R006,1,0.1,689.34,629.1,60.24,0,0
O007706,2024-02-02,C01352,P0012,R004,1,0.0,1450.14,894.74,555.4,0,0
O007707,2024-04-21,C01343,P0084,R002,5,0.2,3672.6,3757.9,-85.3,0,0
O007708,2024-09-05,C01081,P0030,R011,2,0.15,823.43,640.56,182.87,0,0
O007709,2024-11-19,C01137,P0067,R005,3,0.05,3486.6,2672.67,813.93,0,0
O007710,2024-09-13,C01652,P0039,R014,1,0.0,901.56,688.78,212.78,0,0
O007711,2024-03-07,C01509,P0057,R005,2,0.0,2157.1,1263.42,893.68,0,0
O007712,2024-09-05,C01502,P0085,R001,1,0.05,513.64,327.75,185.89,0,0
O007713,2024-07-30,C00561,P0037,R003,1,0.1,573.24,544.29,28.95,0,0
O007714,2024-12-22,C00128,P0005,R011,1,0.0,672.19,567.23,104.96,0,0
O007715,2024-02-27,C00918,P0012,R003,3,0.1,3915.38,2684.22,1231.16,0,0
O007716,2025-07-31,C00677,P0011,R018,1,0.0,493.47,415.83,77.64,0,0
O007717,2024-10-31,C00670,P0055,R015,2,0.1,1521.58,1035.56,486.02,0,0
O007718,2024-08-20,C01041,P0012,R003,2,0.05,2755.27,1789.48,965.79,0,0
O007719,2025-10-24,C01851,P0050,R018,1,0.05,1190.88,827.4,363.48,0,0
O007720,2025-06-28,C01608,P0076,R007,4,0.0,2248.52,1768.52,480.0,0,0
O007721,2024-04-10,C01351,P0091,R018,3,0.05,840.32,620.85,219.47,0,0
O007722,2024-04-17,C01429,P0030,R020,2,0.05,920.3,640.56,279.74,0,0
O007723,2024-01-02,C00828,P0091,R006,1,0.05,280.11,206.95,73.16,0,0
O007724,2025-02-13,C01099,P0099,R007,4,0.15,3824.83,2873.8,951.03,0,0
O007725,2024-09-16,C00868,P0070,R003,4,0.0,242.36,151.76,90.6,0,0
O007726,2024-10-01,C01617,P0080,R001,2,0.1,1915.94,1511.94,404.0,0,0
O007727,2025-01-07,C01981,P0057,R011,1,0.05,1024.62,631.71,392.91,0,0
O007728,2025-01-29,C00870,P0011,R014,5,0.2,1973.88,2079.15,-105.27,0,0
O007729,2024-01-01,C01442,P0097,R012,1,0.0,1208.85,802.79,406.06,0,0
O007730,2024-03-19,C00112,P0096,R020,3,0.15,1986.37,1377.45,608.92,0,0
O007731,2025-07-30,C00804,P0041,R003,1,0.0,496.05,334.3,161.75,0,0
O007732,2025-11-27,C01742,P0027,R005,2,0.1,1689.59,1543.96,145.63,0,0
O007733,2025-09-03,C01373,P0010,R018,1,0.1,904.72,832.19,72.53,0,0
O007734,2025-10-24,C01054,P0058,R005,1,0.05,453.86,359.06,94.8,0,0
O007735,2024-12-04,C00428,P0095,R008,1,0.0,138.62,87.11,51.51,0,0
O007736,2025-08-27,C01617,P0006,R009,1,0.15,200.35,149.21,51.14,0,0
O007737,2025-10-06,C01942,P0069,R005,2,0.1,1449.07,1225.7,223.37,0,0
O007738,2025-10-14,C00785,P0088,R011,5,0.1,392.62,291.7,100.92,0,0
O007739,2024-04-19,C01620,P0047,R016,1,0.1,443.96,406.08,37.88,0,0
O007740,2024-04-17,C01178,P0069,R017,1,0.0,805.04,612.85,192.19,0,0
O007741,2024-10-21,C00795,P0053,R010,1,0.0,55.07,48.4,6.67,0,0
O007742,2025-01-03,C00663,P0010,R020,2,0.0,2010.48,1664.38,346.1,0,0
O007743,2025-12-01,C01006,P0059,R007,1,0.05,1268.15,891.66,376.49,0,0
O007744,2024-08-20,C00820,P0013,R017,1,0.05,307.26,263.26,44.0,0,0
O007745,2025-08-30,C01235,P0075,R018,2,0.0,384.78,279.76,105.02,0,0
O007746,2025-10-10,C00295,P0040,R006,1,0.0,884.44,778.2,106.24,0,0
O007747,2025-12-06,C00955,P0085,R002,2,0.0,1081.34,655.5,425.84,0,0
O007748,2024-05-18,C01484,P0067,R016,1,0.0,1223.37,890.89,332.48,0,0
O007749,2024-06-25,C01691,P0096,R002,2,0.05,1480.04,918.3,561.74,0,0
O007750,2024-06-09,C00561,P0080,R013,1,0.05,1011.19,755.97,255.22,0,0
O007751,2025-06-21,C01201,P0079,R010,2,0.1,183.47,153.66,29.81,0,0
O007752,2025-05-16,C00604,P0039,R010,1,0.1,811.4,688.78,122.62,0,0
O007753,2024-10-24,C01580,P0053,R015,2,0.1,99.13,96.8,2.33,0,0
O007754,2024-03-05,C00709,P0080,R013,1,0.0,1064.41,755.97,308.44,0,0
O007755,2025-01-15,C01347,P0078,R013,1,0.05,863.64,738.46,125.18,0,0
O007756,2025-06-19,C00865,P0076,R009,2,0.15,955.62,884.26,71.36,0,0
O007757,2024-12-12,C00535,P0002,R014,2,0.2,140.75,128.5,12.25,0,0
O007758,2024-07-15,C01153,P0003,R013,1,0.0,1193.82,770.19,423.63,0,0
O007759,2025-03-08,C01248,P0010,R012,1,0.0,1005.24,832.19,173.05,0,0
O007760,2025-04-28,C01366,P0005,R015,1,0.0,672.19,567.23,104.96,0,0
O007761,2025-03-08,C01583,P0083,R003,1,0.0,1248.02,867.53,380.49,0,0
O007762,2025-09-30,C01352,P0063,R001,2,0.1,632.75,487.32,145.43,0,0
O007763,2024-08-17,C01703,P0059,R001,5,0.0,6674.45,4458.3,2216.15,0,0
O007764,2025-03-21,C00848,P0013,R013,2,0.1,582.17,526.52,55.65,0,0
O007765,2025-09-17,C01018,P0083,R016,1,0.1,1123.22,867.53,255.69,0,0
O007766,2024-06-04,C00964,P0014,R004,2,0.0,941.46,826.9,114.56,0,0
O007767,2024-07-24,C01157,P0030,R002,2,0.0,968.74,640.56,328.18,0,0
O007768,2024-02-05,C00281,P0086,R007,1,0.0,695.92,589.29,106.63,0,0
O007769,2024-10-01,C01709,P0076,R016,1,0.0,562.13,442.13,120.0,0,0
O007770,2024-02-02,C01044,P0014,R009,1,0.0,470.73,413.45,57.28,0,0
O007771,2025-06-29,C01107,P0011,R014,2,0.0,986.94,831.66,155.28,0,0
O007772,2024-03-05,C01755,P0050,R020,4,0.05,4763.53,3309.6,1453.93,0,0
O007773,2025-05-21,C00930,P0068,R011,1,0.1,553.99,507.33,46.66,0,0
O007774,2025-02-27,C00921,P0033,R007,1,0.0,709.39,488.41,220.98,0,0
O007775,2025-12-23,C01131,P0067,R001,1,0.0,1223.37,890.89,332.48,0,0
O007776,2024-09-11,C01877,P0045,R017,1,0.15,266.0,244.48,21.52,0,0
O007777,2024-09-09,C00507,P0067,R015,1,0.0,1223.37,890.89,332.48,0,0
O007778,2024-06-26,C00312,P0079,R007,3,0.0,305.79,230.49,75.3,0,0
O007779,2025-01-27,C00216,P0088,R013,2,0.0,174.5,116.68,57.82,0,0
O007780,2024-06-09,C01474,P0027,R005,2,0.05,1783.45,1543.96,239.49,0,0
O007781,2024-03-23,C00022,P0013,R014,1,0.1,291.09,263.26,27.83,0,0
O007782,2025-11-24,C01416,P0017,R009,1,0.0,608.84,456.9,151.94,0,0
O007783,2025-05-11,C01769,P0023,R005,3,0.0,799.05,633.93,165.12,0,0
O007784,2024-03-27,C01364,P0041,R002,3,0.15,1264.93,1002.9,262.03,0,0
O007785,2025-03-27,C00342,P0005,R001,1,0.05,638.58,567.23,71.35,0,0
O007786,2024-08-10,C01326,P0088,R017,3,0.1,235.58,175.02,60.56,0,0
O007787,2024-05-11,C00886,P0089,R002,5,0.0,4408.4,3780.7,627.7,0,0
O007788,2024-12-10,C00045,P0078,R010,2,0.0,1818.18,1476.92,341.26,0,0
O007789,2025-07-29,C00396,P0044,R003,1,0.0,386.64,265.87,120.77,0,0
O007790,2024-01-01,C01485,P0077,R014,1,0.0,651.79,396.04,255.75,0,0
O007791,2024-09-16,C01122,P0066,R008,3,0.05,2427.37,2134.53,292.84,0,0
O007792,2025-11-04,C01000,P0073,R016,1,0.0,765.93,629.1,136.83,0,0
O007793,2024-10-15,C01553,P0013,R002,1,0.0,323.43,263.26,60.17,0,0
O007794,2024-03-13,C01049,P0091,R009,2,0.05,560.22,413.9,146.32,0,0
O007795,2024-11-09,C01937,P0044,R009,4,0.1,1391.9,1063.48,328.42,0,0
O007796,2025-05-13,C00102,P0035,R010,3,0.2,2406.96,2259.87,147.09,0,0
O007797,2025-12-29,C00573,P0048,R006,3,0.0,415.71,285.99,129.72,0,0
O007798,2025-04-04,C00377,P0033,R006,1,0.0,709.39,488.41,220.98,0,0
O007799,2024-02-06,C00828,P0100,R020,3,0.0,1311.81,774.57,537.24,0,0
O007800,2025-08-14,C01823,P0072,R015,4,0.0,1106.0,921.72,184.28,0,0
O007801,2025-07-24,C00819,P0093,R010,3,0.0,2721.48,1782.63,938.85,0,0
O007802,2025-04-21,C00632,P0097,R017,2,0.0,2417.7,1605.58,812.12,0,0
O007803,2025-10-17,C00170,P0066,R002,2,0.0,1703.42,1423.02,280.4,0,0
O007804,2025-07-16,C00788,P0085,R012,3,0.05,1540.91,983.25,557.66,0,0
O007805,2024-06-18,C00458,P0093,R014,2,0.0,1814.32,1188.42,625.9,0,0
O007806,2024-11-03,C00379,P0021,R001,1,0.05,420.27,368.8,51.47,0,0
O007807,2025-01-05,C00268,P0035,R015,1,0.15,852.46,753.29,99.17,0,0
O007808,2024-12-23,C01265,P0049,R015,3,0.1,2452.63,1765.92,686.71,0,0
O007809,2025-04-11,C01418,P0070,R011,1,0.05,57.56,37.94,19.62,0,0
O007810,2025-05-27,C01482,P0082,R014,1,0.05,176.78,158.66,18.12,0,0
O007811,2024-03-16,C00108,P0043,R019,3,0.05,58.71,44.46,14.25,0,0
O007812,2025-02-19,C01843,P0088,R007,2,0.0,174.5,116.68,57.82,0,0
O007813,2024-01-29,C01015,P0073,R005,1,0.05,727.63,629.1,98.53,0,0
O007814,2025-01-08,C01125,P0046,R009,2,0.05,1989.57,1723.26,266.31,0,0
O007815,2024-11-04,C01755,P0075,R020,2,0.1,346.3,279.76,66.54,0,0
O007816,2024-05-30,C00552,P0089,R010,2,0.0,1763.36,1512.28,251.08,0,0
O007817,2025-12-25,C01007,P0042,R019,1,0.0,87.96,69.02,18.94,0,0
O007818,2024-07-07,C00142,P0048,R016,4,0.1,498.85,381.32,117.53,0,0
O007819,2024-02-11,C00985,P0076,R003,1,0.05,534.02,442.13,91.89,0,0
O007820,2024-09-19,C00533,P0052,R014,2,0.1,816.64,772.08,44.56,0,0
O007821,2025-07-07,C00365,P0024,R018,2,0.1,1722.26,1655.08,67.18,0,0
O007822,2024-01-07,C01237,P0089,R011,1,0.05,837.6,756.14,81.46,0,0
O007823,2024-12-26,C00261,P0027,R007,1,0.05,891.73,771.98,119.75,0,0
O007824,2024-11-01,C01949,P0032,R017,1,0.2,912.4,875.49,36.91,0,0
O007825,2025-09-24,C00465,P0090,R002,1,0.1,44.64,43.23,1.41,0,0
O007826,2024-01-03,C00159,P0072,R018,4,0.1,995.4,921.72,73.68,0,0
O007827,2024-01-13,C00894,P0052,R002,3,0.05,1293.02,1158.12,134.9,0,0
O007828,2025-02-17,C00777,P0047,R002,4,0.0,1973.16,1624.32,348.84,0,0
O007829,2024-05-11,C01316,P0025,R011,5,0.0,1357.4,864.3,493.1,0,0
O007830,2025-05-29,C01335,P0010,R002,1,0.1,904.72,832.19,72.53,0,0
O007831,2024-07-22,C01185,P0094,R015,3,0.0,2608.26,2085.24,523.02,0,0
O007832,2025-02-14,C01150,P0007,R010,1,0.05,1384.41,854.41,530.0,0,0
O007833,2024-01-28,C01555,P0009,R015,1,0.05,893.96,785.27,108.69,0,0
O007834,2025-05-21,C01304,P0081,R016,2,0.1,347.58,335.54,12.04,0,0
O007835,2025-01-13,C00279,P0092,R016,1,0.05,59.56,41.5,18.06,0,0
O007836,2024-01-01,C00927,P0077,R003,5,0.1,2933.06,1980.2,952.86,0,0
O007837,2024-07-13,C01376,P0032,R017,3,0.0,3421.5,2626.47,795.03,0,0
O007838,2024-02-13,C00535,P0035,R018,3,0.0,3008.7,2259.87,748.83,0,0
O007839,2024-02-02,C01728,P0098,R011,1,0.15,1193.17,817.94,375.23,0,0
O007840,2025-05-25,C00966,P0077,R003,1,0.0,651.79,396.04,255.75,0,0
O007841,2024-11-08,C00643,P0087,R015,1,0.05,352.99,228.34,124.65,0,0
O007842,2025-08-09,C00764,P0054,R014,3,0.0,2629.2,1870.53,758.67,0,0
O007843,2024-07-07,C01239,P0083,R003,2,0.05,2371.24,1735.06,636.18,0,0
O007844,2025-06-08,C01419,P0099,R017,2,0.0,2249.9,1436.9,813.0,0,0
O007845,2025-03-25,C00512,P0044,R014,1,0.05,367.31,265.87,101.44,0,0
O007846,2025-04-29,C00344,P0041,R001,1,0.05,471.25,334.3,136.95,0,0
O007847,2025-08-28,C00184,P0007,R013,1,0.15,1238.68,854.41,384.27,0,0
O007848,2025-06-01,C00993,P0080,R017,5,0.0,5322.05,3779.85,1542.2,0,0
O007849,2025-06-29,C01855,P0032,R020,3,0.0,3421.5,2626.47,795.03,0,0
O007850,2025-06-24,C01919,P0033,R017,1,0.0,709.39,488.41,220.98,0,0
O007851,2024-11-22,C01120,P0071,R018,1,0.0,885.13,677.48,207.65,0,0
O007852,2025-06-13,C01064,P0080,R003,3,0.1,2873.91,2267.91,606.0,0,0
O007853,2025-09-07,C01007,P0050,R001,3,0.0,3760.68,2482.2,1278.48,0,0
O007854,2025-06-23,C00475,P0096,R005,1,0.0,778.97,459.15,319.82,0,0
O007855,2025-03-20,C00832,P0022,R018,3,0.0,1482.33,917.55,564.78,0,0
O007856,2024-02-24,C01872,P0061,R018,1,0.0,753.65,479.76,273.89,0,0
O007857,2024-11-15,C01233,P0069,R002,1,0.0,805.04,612.85,192.19,0,0
O007858,2024-02-16,C00489,P0069,R020,3,0.0,2415.12,1838.55,576.57,0,0
O007859,2024-03-16,C00176,P0073,R005,5,0.15,3255.2,3145.5,109.7,0,0
O007860,2024-09-20,C01503,P0071,R010,1,0.15,752.36,677.48,74.88,0,0
O007861,2024-12-05,C01806,P0084,R013,2,0.0,1836.3,1503.16,333.14,0,0
O007862,2025-01-20,C00220,P0086,R003,1,0.0,695.92,589.29,106.63,0,0
O007863,2025-10-20,C00751,P0099,R008,1,0.0,1124.95,718.45,406.5,0,0
O007864,2025-07-11,C01705,P0096,R006,4,0.05,2960.09,1836.6,1123.49,0,0
O007865,2024-11-05,C00507,P0061,R008,4,0.05,2863.87,1919.04,944.83,0,0
O007866,2024-09-01,C00362,P0077,R007,1,0.0,651.79,396.04,255.75,0,0
O007867,2025-06-04,C00789,P0049,R010,2,0.0,1816.76,1177.28,639.48,0,0
O007868,2024-07-20,C00789,P0072,R013,1,0.1,248.85,230.43,18.42,0,0
O007869,2025-10-07,C00963,P0002,R003,2,0.05,167.14,128.5,38.64,0,0
O007870,2025-07-25,C01932,P0046,R015,3,0.0,3141.42,2584.89,556.53,0,0
O007871,2025-05-13,C01945,P0094,R003,1,0.1,782.48,695.08,87.4,0,0
O007872,2024-07-01,C01159,P0074,R013,1,0.0,497.71,405.74,91.97,0,0
O007873,2025-03-30,C00151,P0003,R004,4,0.1,4297.75,3080.76,1216.99,0,0
O007874,2025-08-23,C00528,P0061,R018,1,0.1,678.28,479.76,198.52,0,0
O007875,2024-02-22,C00362,P0045,R007,1,0.0,312.94,244.48,68.46,0,0
O007876,2024-05-09,C00002,P0086,R001,1,0.0,695.92,589.29,106.63,0,0
O007877,2025-01-11,C00766,P0017,R003,1,0.05,578.4,456.9,121.5,0,0
O007878,2024-09-19,C00014,P0068,R008,3,0.1,1661.96,1521.99,139.97,0,0
O007879,2025-06-02,C01149,P0078,R020,1,0.05,863.64,738.46,125.18,0,0
O007880,2024-10-20,C00550,P0067,R006,1,0.05,1162.2,890.89,271.31,0,0
O007881,2025-12-29,C01450,P0036,R010,3,0.0,3145.41,2646.0,499.41,0,0
O007882,2024-08-06,C01054,P0084,R016,1,0.0,918.15,751.58,166.57,0,0
O007883,2024-09-20,C01902,P0084,R005,1,0.0,918.15,751.58,166.57,0,0
O007884,2024-01-03,C00970,P0045,R014,3,0.05,891.88,733.44,158.44,0,0
O007885,2024-06-29,C00314,P0035,R009,5,0.05,4763.77,3766.45,997.32,0,0
O007886,2024-06-21,C01844,P0074,R018,5,0.0,2488.55,2028.7,459.85,0,0
O007887,2025-07-11,C00618,P0046,R014,2,0.15,1780.14,1723.26,56.88,0,0
O007888,2024-09-03,C01529,P0043,R007,1,0.0,20.6,14.82,5.78,0,0
O007889,2024-05-28,C01566,P0054,R010,3,0.15,2234.82,1870.53,364.29,0,0
O007890,2024-08-17,C01850,P0055,R018,1,0.15,718.52,517.78,200.74,0,0
O007891,2025-02-15,C01281,P0087,R008,2,0.05,705.98,456.68,249.3,0,0
O007892,2025-07-28,C01024,P0097,R011,3,0.1,3263.9,2408.37,855.53,0,0
O007893,2025-12-16,C00770,P0078,R018,4,0.05,3454.54,2953.84,500.7,0,0
O007894,2024-02-04,C00894,P0013,R004,2,0.0,646.86,526.52,120.34,0,0
O007895,2025-09-06,C01561,P0042,R017,4,0.0,351.84,276.08,75.76,0,0
O007896,2024-10-11,C01133,P0026,R017,1,0.05,697.12,567.0,130.12,0,0
O007897,2025-08-13,C00099,P0073,R011,1,0.0,765.93,629.1,136.83,0,0
O007898,2024-01-28,C00745,P0068,R005,3,0.1,1661.96,1521.99,139.97,0,0
O007899,2025-04-02,C01829,P0099,R003,5,0.0,5624.75,3592.25,2032.5,0,0
O007900,2025-11-11,C00422,P0054,R016,1,0.0,876.4,623.51,252.89,0,0
O007901,2024-01-29,C00945,P0015,R008,1,0.1,1119.12,897.03,222.09,0,0
O007902,2025-07-31,C01674,P0068,R011,5,0.05,2923.81,2536.65,387.16,0,0
O007903,2024-03-24,C00581,P0046,R002,3,0.05,2984.35,2584.89,399.46,0,0
O007904,2025-12-18,C01362,P0024,R011,1,0.0,956.81,827.54,129.27,0,0
O007905,2025-06-28,C01571,P0046,R002,4,0.05,3979.13,3446.52,532.61,0,0
O007906,2025-10-27,C00652,P0032,R011,1,0.0,1140.5,875.49,265.01,0,0
O007907,2025-10-18,C01792,P0027,R017,1,0.1,844.79,771.98,72.81,0,0
O007908,2024-08-18,C00893,P0057,R020,2,0.0,2157.1,1263.42,893.68,0,0
O007909,2024-10-31,C00593,P0086,R017,1,0.1,626.33,589.29,37.04,0,0
O007910,2025-05-20,C00451,P0092,R012,2,0.05,119.13,83.0,36.13,0,0
O007911,2024-05-07,C00534,P0034,R015,1,0.0,611.76,502.05,109.71,0,0
O007912,2024-08-12,C01126,P0054,R001,2,0.15,1489.88,1247.02,242.86,0,0
O007913,2024-03-13,C00451,P0088,R014,3,0.15,222.49,175.02,47.47,0,0
O007914,2025-10-11,C00717,P0100,R020,3,0.0,1311.81,774.57,537.24,0,0
O007915,2024-06-30,C01422,P0089,R004,1,0.0,881.68,756.14,125.54,0,0
O007916,2024-10-27,C01752,P0058,R006,2,0.0,955.5,718.12,237.38,0,0
O007917,2024-11-26,C01358,P0091,R020,3,0.0,884.55,620.85,263.7,0,0
O007918,2024-10-01,C01057,P0077,R010,2,0.05,1238.4,792.08,446.32,0,0
O007919,2025-07-22,C01393,P0016,R015,1,0.1,380.18,359.55,20.63,0,0
O007920,2025-10-30,C00824,P0012,R017,2,0.2,2320.22,1789.48,530.74,0,0
O007921,2025-02-22,C00542,P0096,R020,3,0.05,2220.06,1377.45,842.61,0,0
O007922,2025-09-03,C01500,P0095,R002,1,0.05,131.69,87.11,44.58,0,0
O007923,2024-03-22,C00271,P0055,R008,4,0.15,2874.09,2071.12,802.97,0,0
O007924,2025-12-07,C01811,P0073,R005,1,0.0,765.93,629.1,136.83,0,0
O007925,2024-03-25,C00858,P0039,R017,4,0.15,3065.3,2755.12,310.18,0,0
O007926,2024-02-18,C01635,P0077,R018,2,0.0,1303.58,792.08,511.5,0,0
O007927,2024-01-17,C00198,P0054,R018,1,0.1,788.76,623.51,165.25,0,0
O007928,2024-06-26,C00990,P0044,R003,2,0.1,695.95,531.74,164.21,0,0
O007929,2025-09-03,C00844,P0053,R014,2,0.1,99.13,96.8,2.33,0,0
O007930,2024-08-07,C00713,P0054,R011,3,0.0,2629.2,1870.53,758.67,0,0
O007931,2025-08-01,C01024,P0096,R015,1,0.05,740.02,459.15,280.87,0,0
O007932,2024-11-06,C01325,P0092,R004,1,0.0,62.7,41.5,21.2,0,0
O007933,2024-03-16,C01884,P0026,R003,1,0.1,660.43,567.0,93.43,0,0
O007934,2024-12-11,C01634,P0036,R008,1,0.0,1048.47,882.0,166.47,0,0
O007935,2024-06-18,C00464,P0038,R008,1,0.1,367.09,242.44,124.65,0,0
O007936,2024-08-01,C01958,P0002,R016,2,0.05,167.14,128.5,38.64,0,0
O007937,2025-01-13,C00997,P0062,R004,2,0.05,535.86,373.18,162.68,0,0
O007938,2025-07-31,C00915,P0057,R020,1,0.0,1078.55,631.71,446.84,0,0
O007939,2025-03-04,C00023,P0018,R001,3,0.05,2685.98,2297.01,388.97,0,0
O007940,2024-06-12,C01337,P0100,R012,2,0.1,787.09,516.38,270.71,0,0
O007941,2025-06-08,C01774,P0082,R011,2,0.1,334.94,317.32,17.62,0,0
O007942,2025-05-24,C00587,P0025,R008,2,0.05,515.81,345.72,170.09,0,0
O007943,2024-06-22,C01735,P0077,R003,2,0.05,1238.4,792.08,446.32,0,0
O007944,2025-09-14,C00175,P0043,R002,1,0.0,20.6,14.82,5.78,0,0
O007945,2025-09-08,C01934,P0071,R006,2,0.0,1770.26,1354.96,415.3,0,0
O007946,2025-03-17,C00507,P0056,R009,1,0.15,625.76,546.21,79.55,0,0
O007947,2024-08-04,C00963,P0020,R004,3,0.05,3385.32,2187.84,1197.48,0,0
O007948,2024-09-15,C00029,P0055,R017,2,0.1,1521.58,1035.56,486.02,0,0
O007949,2024-11-17,C01797,P0098,R020,2,0.1,2526.71,1635.88,890.83,0,0
O007950,2024-05-17,C01019,P0081,R016,2,0.1,347.58,335.54,12.04,0,0
O007951,2024-08-11,C01942,P0070,R017,1,0.1,54.53,37.94,16.59,0,0
O007952,2024-04-08,C00747,P0088,R008,2,0.0,174.5,116.68,57.82,0,0
O007953,2024-04-22,C00120,P0087,R018,3,0.05,1058.97,685.02,373.95,0,0
O007954,2025-06-27,C01357,P0092,R004,1,0.05,59.56,41.5,18.06,0,0
O007955,2024-04-03,C00327,P0016,R013,1,0.1,380.18,359.55,20.63,0,0
